sentimen,Tweet
1,Pandemi kita hdpi btsama covid19 kita lawan prvaksotokol kesehatan tetap kita jlnkan vaksinasi kita lakukan kesadaran masyarakat hrs digalakkan insyaallah penduduk Indonesia trslamatkan bebas dr covid19 MK pandemi kan sirna dr bumi Pertiwi Indonesia smga kita berhsil amiiin
2,Sy mah heran orang mah pengen selalu sehat d jauhkan dri pnyakit ini mh penyakit d ada adain d paksa dri dulu juga penyakit tipes mah udah ada gejala tipes panas dingin sakit tenggorokan pilek badan lemas mkn ga enk pnciuman ga bkerja napas sesak bdn tulangnya pgel2 dll
2,Wah ini mah saban hari yg di gemar2 cuma corona' covid 19 apa gk ada cerita yg lain pak biar rakyat tidak bosen bacanya. Percuma pak corona covid 19 di bahas mudik di larang2' sementara pasar swalayan pabrik2 masih tetap kerumunan sama aja dengan bohong pak.
2,Pejabatnya bersatu dalam korupsi. Sedangkan rakyatnya berebut demi sebutir nasi. Slogannya Kerja kerja kerja tapi hasilnya utang ngutang ngutang
1,Tdk ada jatah vaksin untuk orang biasa apalagi untuk org miskin.. Hanya bs berdoa kpd allah
2,Pemerintah jgn lah menakuti terus Masyarakat jd miskin semuanya am berita yg GK jelas
2,Aku heran berita disekolah mana y baru 2 hari sekolah tatap langsung ditutup katanya muridnya positiv aku hrn br 2harikoh msk sekolah lansung murid semua dipositiv sekarang ini kita tau selama ini covid di buat lahan bisnis buktinya alat tes antigen saja bekaspun dipake sama orang lagi 1 hari dpt duit lumayan
2,Negara Asia masih menjadi primadona sales vaksin karena mereka lebih mudah diatur dan percayaâ€¦ ya bgitulah. Lain hal sama negara2 barat
0,Sudah 2 x lebaran idhul fitri tidak bisa pulang ketemu ortu tercinta ??????
2,Walau pun orang di vaksin lengkap tetap saja pakai masker jaga jarak cuci tangan gak boleh buka bersama gak boleh mudik gak boleh macem-macem. Jadi apa guna efek vaksin?? Apa gak sia-sia mubajir anggaran negara?????
2,"AP ada yg tau atau ingat iklan obat batuk strepsil 2 atau 10 tahun lalu sbelum penomena masker yg ada di televisi..coba ingat virus di iklan obat pil itu mirip dg covid sekarang,bulat berduri berbuluâ€¦. Maksud ku sungguh kita setahun ini dalam tipu daya iblis yg nyata ."
2,Hancur agama islalm oleh adanyh isu dan hok Corona ini tai lh pengangguran di mana2 batuan tida semua masyarakat dpt dn menerima bantuan.....
2,Di negara asal covid 19 sudah di slenggarakan tournament offline tanpa masker  tanpa jaga jarak . Di indonesia masih waspada terhadap covid ? Sementara itu bredar kabar dana covid di korupsi terus beredar kabar lagi antigen yang di pakai bekas  yang tadinya saya percaya dengan adanya virus ini sekarang mulai agak ragu ini virus apa bisnis
2,ikutin aturan pemerintah smakin sengsara bagi rakyat kecil sperti kita. ikuti aturan kebutuhan dapur saja buat makan anak istri. tetap berusaha bekerja. abay kan aturan ga jelas. skarang kalaw ga di tentang apa pemerintah ikut tanggung jawab kalaw anak istri kita kelaparan. tentu nya tida bansos saja hanya untuk orang.orang tertentu rakyat sperti saya mana dapat bansos dari pemerintah tetap saja saya kerja banting tulang untuk menghidup kan keluarga
1,Untuk orang biasa kapan untuk golongan umur 20 an 30 an kapan Kementerian Kesehatan RI
2,Korona di gawe bisnis orang meninggal diabet korona cacak ipeku jare dokter loro diabet korona mugo mugo dokter seng jare garda depan pahlawan tanpa tanda jasa mugo mugo mendapatkan ganjaran neraka wong susa di gawe susa dokter
2,Pmerintah berpirilaku sebagai binatang yg buas sda kehilangan akal yg ada cuman membohongin rayat. Lalu knapa tdak melaporkan yg meninggal karna d vaksin atau yg sakit karna d vaksi jangan mnampilkan trpapar krona trus dn presiden indonesia pun suda msuk golongan yahudi
2,Covid itu ngak ada yg ada itu cuma politik pemerintahan buat memecah belah negara.. pemerintahan yg acak adul ngak jelas UDD semakin berantakan sumber informasi semua ngak jelas hanya cuma mencari reting doang.. bikin aturan tapi ngak pernah ada solusi semua janji2 petinggi manis di depan membunuh di belakang..emang kepemerintahan tai anjing lah hidup di negeri sendiri seperti hidup di dlm bui
0,Pada banyak ngmg doang gk PD protes ke pemerintah mslh anak kita gk bs belajar bersama LG di sekolah seperti dulu
2,Pada so pinter Mereka omdo. Namun cuma para barisan sakit hati yg kayak gitu koar2 tdk takut covid19 giliran sakit tetap berobat kedokter wkwkwkkwkwww dari situ saja kelihatan siapa yg odob
2,Stop!!! Masyarakat jgn. Ditakut2ti dn. Jgn. Dibodohi lagi sebentarlagi mau lebaran mari kita berfikir positif oky!
2,korona ini kenapa sampe skarang msih di percaya ka smua orang sdh tau ko cman permainan jd stop sdh tpu belaka karna gara2 korona Negara bisa bangkrut
0,Jangn lupa cek juga angka pengangguran akibat covid jangan cuma penyakitnya yang diberitakan  tapi pengangguran dan kemiskinan tidak diberikan bung
2,Lebih baik gausah vaksin. Kmrn ada guru di daerahku setelah vaksin mengalami kebutaan
0,Inalilahi wa inalilahi rjun mungkin hanya itu yg mampu ku ktakn dlm ngehdpi pandemik ini mga alloh melindungi dan memishkan kita dari virus yg merusak kesehatan baik baik fisik atau akidah ?? Kini negara kita sedang di uji untuk menolak sunah  yg diajar kan rosulluloh salah satunya silaturahmi yg dibatasi bahkan dilarang smg alloh secepatnya mengangkat musibah ini beserta orang orang yg berusaha menghancurkan agama Nya
0,Target allah untuk mengurangi umatnya belom mencapai bos.. Itu jg hak allah
2,"Obat Covid yg paling mujarap berdoa berzikir dan bersyukur pada Allah Swt,Aamiin yra,kualat menyusahkan rakyat mafia bisnis jadi kena azab dari sang pencipta alam semesta alasan Covid melulu,masyarakat dan rakyat maup pulang kampung nggak boleh banyak aturan yg dibuat pusing rakyat."
2,"Patuhi protokol kesehatan,jaga jarak tidak berkerumun,mereka melarang berkerumun agar tetap aman dan corona tetap di percaya ada...karena mereka takut kalau orang2 berkerumun dan tidak terjadi apa apa kebohongan corona akan terlihat."
2,Di vaksin kok malah nambah pasien covid..
0,Kenapa ya pada takut corona? Kemarin ada acara meeting di kantor dan ada beberapa yang positif tapi alhamdulillah semuanya gak seperti yang orang bicarakan kayak kejang-kejang sesak nafas dll. Bahkan kata temanku gk ada gejala sama sekali ya karena positif mau gak mau harus dikarantina selama 14 hari dan setelah karantina di test lagi udah negatif. Apa yang harus ditakutkan? Takutlah sama yang diatas karena umur udah ditentuin sebelum kita lahir.
2,Hanya manusia yang bodoh lah percaya akan politik2 corona ini. Dimana mana saya liat masih banyak kerumunan2 di rumah makan.. Padahal pemerintah masih meliburkan kegiatan seperti sekolah atau tmpat ibadah2 lainya qpakah yg terjdi dengan bangsa kita ini ada pula wabah yg berkepanjangan hingga sampek 2 tahun.. Nahhh apakah cuma wabar corona aja yg ada di muka bumi ini.. Gimana dengan penyakit HIV kusta dan lain sebagainya apakah penyakit tersebut ini tidak berbahaya kah???? Sadar saudara ku janganlah mau di bodoh2i politik2 tidak sehat
1,Banyak warga blom di vaksin. Bisa disurvey langsung ke warga khusus daerah terpencil. Apa menunggu kritis dulu baru turun dinas kesehatan
2,Covid sonto loyo...makan uang rakyat dgn mslh kecil di besarkn dasar mafia bisnis
2,Awas ntr vaksinya yg kadaluarsa lg ky antigen nya bekasss??bisnis terus pdhl rkytnya dah mulai sengsara krna bnyk yg nganggur
1,Tetap semangat dan berpikir positif banyak berdoa semoga pandemi ini cepat berakhir...terutama buat PAHLAWAN TANPA TANDA JASA yaitu tenaga medis sungguh pengorbanan kalian begitu luar biasa dan berjasa berada di garda paling depan semoga Allah selalu melindungi kalian amin ??
2,CORONA itu POLITIK untuk merusak peradaban agama secra berlahan dengan memakai isu CORONA mualai kegiatan ibadah di batasi sekolah di liburkan pembodohan anak BANGSA dengan sekolah ONLINE tidak smua anak sekolah punya hp dan tidak semua daerah ada akses intranet
1,Pingin segera di vaksin  tapi dimana ? Kenapa hanya mereka  kapan kita rakyat biasa bisa dapatkan?? Thn 22 23 atau 2030
1,Seharusnya Indonesia harus memproduksi vaksin sendiri
2,Pejabat kok bisnis dengan rakyat yg sedang susah.. Seharusnya pejabat mikir buat lapangan pekerjaan beli tanah ber hektare Buat lahan pertanian.. Biar tahu gimana jadi petani di Indonesia Bukan cuma ngandelin gaji buta perbulan.. Perkataan cuma di bolak-balik kesana kemari rakyat di bikin pusing. Ya inilah Indonesia yg penting mikirin perut sendiri
0,Korona nggk akan ada habisnya...lama2 juga terbiasa dngn berita kek gini mskipun lapang kerja ku di tutup gara2 adanya korona aku..ttp aktivtas sprti biasa demi keluargA
0,Tersrh mu crn GK ny.yng penting sllu mndktn brdoa pda sang pncipta
1,Bagaimana caranya masyarakat kecil seperti saya bisa daftar sebagai peserta vaksin  ?
2,Kapan Indonesia mau maju  kalau perintah nyahan haus dgn harta tahta wanita kemarin kemarin pas ada nikahan besar beser saran dan banyak tamu perintah yg datang dan artis artis ga ada yang kna covid 19 sekarang giliran masuk sekolah baru 1 jam udh kna covid
1,Tolong orang tua saya di Sukoharjo Jawa Tengah blm tersentuh vaksin..
0,muslim seindonesia blm pernah aku lihat atau dengar berdoa masal mohon pd Alloh agar d angkat kelangit penyakit korona.maka y korona gk habis2
2,Bisa gak pak tu angkat langsung aja d naikin jd 250juta penduduk indonesia biar besok kalian gak isah update lagi ok
2,Hati hati dalam berkomentar karna banyak cctv di media sosial ...kita menyampaikan pendapat kita dgn kata kata kasar atau lain sebagai ny berhati hati lah dalam menyampaikan pendapat dan hak kita ..salah bicara cctv merekam dan kita bisa terciduk karna sekedar berpendapat dgn kata kata tidak bijak karna kita sudah geram kesal kecewa oleh pemerintah karna masala covid ...jadi hati hati lah takut NY kita salah bicara pemerinta datang kerumah dan langsung di tangkap ...padahal kita menyampaikan hak kita apa ada ny fakta real...hanya mengingatkan saja ..apalagi kita dari kalangan rendah tiada kata ampun bagi mereka buat nyiduk kita ...dan jls saya tidak prnh percaya covid itu mematikan berjuta juta orang...jls saya menentang karna saya selalu berada di kerumunan ..
2,Indonesia hanya di permainkan oleh jepang bray
2,Virus covid dia datng waktu hari raya.hari2 besarlh...pasti covid datang.msk sama covid takut.sama allah gk.msuk mesjid d larang.klu pasar gk d larang.padahal mesjid adalh rumah allah.contoh.wktu sunami d aceh 2004.siapa yg masuk mesjid.selamat.yg d luar mesjid.tewas.ni bukti nyata bahwa mesjid adalah tempat baik untk berkumpul.
0,"Covid sbg tolak ukur sosial,cukup diam jaga mulut,jaga jarak jaga keluarga,buyar semua aman."
2,Eeee ngoni itu samua petugas covid mulai dari dokter dg kuda cuki pengurus covid itu ngo itu kuda cuki anjing samua. Ituu covid itu smpe brapa abad Bru dia ilang knk? Cuma tw makan uang rakyat. Ngoni itu samua ngoni Lebe buruk dari seekor anjing yg memakan anaknya sendiri. Salam pembela rakyat.
1,"Semangat terus,jangan menyerah,kalian sudah hampir berhasil untuk ????????? tercinta ini dalam memperjuang kan kebesaran king ?????????? 19,2021.....,...,....,.....,....,.......,..,.....,...,......,.,....,....,...,....,...,...,...,..,....,...,...."
2,"Saya bukan Teroris sya bukan penjahat Saya hanya ingin plang KAMPUNG rindu kelurga rindu halaman kampung tmpt klahiran sya,...ho INDONESIAku smpe kpn berakhir Colorna ini "
2,Semangat para pejabat makin lama covid hilang masa korupsi tetap bejalan semangat koruptor????
0,Kenapa Mau Pusing Sudah Cukup Lama Ngak Ada Perubahan Juga  Atasan Kami Cuma Yang Ciptakan Manusia Itulah Yang Mengetahui Segalahnx  Ajal Kematian Dan LainÂ² Sebagainx  Semoga Dalam Lindungan Allah Swt ??????
1,Kita hanya bisa usaha dan berdoa selebihnya hidup dan mati alloh ajawajallah yg menentukan
2,Ingat bulan puasa jnGn bikin Berta yg TDK betul  heran klw SDH mau lebaran d larang mudik 
1,Kpn masyarakat bisa d vaksin terutama masyarakat miskin
2,bikin rakyat kecil tambah menderiata??
0,Komen tidak penting biar gk dinonaktifkan facebook(gausaj ditanggepin)
0,Percuma udAh fi vaksin kalau belum bisa lebaran sama kluarga ??
1,Kpn kmi dan keluarga buruh pabrik di vaksin pak
2,Saat kalian fokus ke COVID-19 entah keberadaannya ada ato Ndak ada  kalian lupa teroris merajalela dan meresahkan warga RI  dan kalau pun COVID-19 digunakan oleh calo vaksin disitulah teroris mulai bergerak  dan yang perlu di ingat lagi  saat hacker di bayar oleh pemerintah untuk tidak ikut campur  disitulah teroris masuk lewat keteledoran atau kesibukan dengan COVID-19 yang tidak tau keberadaanya
2,Pemerintah hanya ingin menambah hutang negara.. Seharus a uang a bisa untuk membayar hutang negara tapi malah menambah hutang negara jadi a Bisa2 negara kita akan berubah nama menjadi Negara Republik China
1,Kapan warga sipil alias umum
0,Dan anda bisa lihat komentar mereka disini untuk mengetahui tolak ukur kepuasan masyarakat Indonesia
1,Yg sabar dulu yaaa.. Jgn sampai kt terjadi seperti india. Pingin ke kampung nanti hbis lebaran aja. Biar tdk terjadi penumpukan massa
2,Bisnis empuk para tenaga madis...smoga kita semua segera menyadarinya
0,Lucu persenane mosok sampek lebih seratus
0,Menurut dari mimpi saya sebelum ada virus ini ada virus ganas tapi bisa hilang larena asap
2,"Meninggal karna gagal oprasi,masa di kasi status positif corona..?? mantap ndk"
1,Knpa ga semua nya dri bayi samapai tua muda di vaksin itu
0,Rakyat bakal menghadapi masalah besar dengan kehidupannya setelah di covid
1,Utk petugas publik dan lansia persentase yg sdh divaksin 49% dan 12%. Kecilnya persentase apakah karena masih berproses atau karna vaksin nya yg blum tersedia?. Mohon pencerahannya.Tks
1,Para pelajar kpn di Vaksinasi nih
1,Kami satu kali aja lom prnah d paksen jangan bisa nya locdon apalah itu namaxnya paksen nya yg bermutu donk kasih kan kepada seluruh rakyat indonisia jangan pilah pilih ratakan semua nya itu baru adil .
0,Bismillah semoga NOL POSITIF COVID DI INDONESIA DAN DUNIA
0,Klu di faksin trs langsung lumpuh gmn pak
2,Jangan mau jadi kelinci percobaan di negeri sendiri lu udah cacat atau punya penyakit aneh setelah di vaksin siapa yang mau tanggung jawab?
2,"YANG TAKUT COPIT,19  ATAU NENEK MOYANG NYA COPIT   PASTI ORANG YG TAK PERCAYA ADA NYA TUHAN ATAU TAK PUNYA AGAMA   "
2,Covid-19 = cerita dagelan..??
2,Perasaan corona dah hilang memang gak ada kalo emang ada dan mebahayakan mikin dah mati semua fakta lapangan kita rakyat biasa jgn di takut2 tin
2,bintang postingan kementerian kesehatan RI  bikin resah masrakat aja 
0,Tiap hari yang positif covid nya bertambah terus terus guna nya vaksin buat apa????
2,Saya berlindung pada allah dan HAM agar saya tidak dikenakan denda jika menolak vaksinnya.. saya hanya rakyat susah yg berhak memilih jalan hidup saya.. apalagi lagi pandemi begini ekonomi sulit dan dikenakan sangsi pula 5 juta.. uhh sakit nya hati saya.. sekian trima kasi..
1,Segera.vaksinasi di percepat
1,membentuk klompok kekebalan(SAYA SIAP DI VAKSIN)
2,gimana gk bertambah bekas tes rapitnya Aja di cuci lagi..mau d pakek biar rakyatnya mati semua
2,BIAR D VAKSI 2X UDAH PUNYA SERTIFIKAT D JALAN HAK BERLAKU HRUS D RAPIT
2,Tetep semangat para medis yg membodohi bodohi rakyat kecil ini ya...salam jari tengah buat para doktercovid...anjing klen smua...
2,Vaksin vaksin tidak berguna
2,Pemimpin yang zholim musibah besar bagi suatu negri
2,Korona tidak akan hilang kecuali pemimpinnya yg menghapus adanya korona
0,Sebenar nya guna suntik vaksin buat apa sih? Kok sudah di suntik vaksin sampai 2 kali masi tetap saja terpapar covid? Bukan aku lo yg bicara? Cuma liat beruta di tv.
0,Korona itu nyata ada tapi tidak bahaya dan ngeri seperti yg diberitakan media. Yg parah itu fitnahnya dampaknya merugikan rakyat terutama rakyat kecil.
2,Oret2 an apa itu... Orang di larang mudik...tapi orang2 dr China di bandara banyak yg berdatangan...??
2,Ini semua adalah LAHAN BISNIS pemerinta Z yakin kalian semua puxa sekolah tinggi knp masih mau di bodohi liatlah papua sebagian orang bln pribumi disana bodoh tdk ada sekolah tp bagi z mereka lebih pintar karna mereka menentang masalah covid-19
0,Vaksin tp kok msh jg sih . pas romadhon lg marak2 nya sampai org pd gk bisa mudik. Gmn mau tuntas covid di indonesia .dr luar banyak masuk lg org2 yg positive . alhasil di indonesia covid ultah trs . blom lg gosip simpang siur alat lah apalah . pusing . prokes mah prokes tp trus aja covid gak udah2 .
0,Vaksin masuk berjuta juta yg di vaksin sudah puluhan juta tp mudik lebaran di larang takut covid karep mu lah
0,"Vaksin terbaik bagi masyarakat hanya senang,bahagia dan tercukupinya kebutuhan pokok,untuk saat ini adalah kebutuhan untuk hari raya idul fitri. Itulah vaksin terbaik yg bisa meningkatkan daya tahan tubuh masyarakat "
1,Tetap cemungudh eeeeeeeaaaaa dan berpikir positif banyak berdoa semoga pandemi ini cepat berakhir...terutama buat PAHLAWAN TANPA TANDA JASA yaitu tenaga medis (salam cinta ku buat dokter2 CANTIK perawat2 AYU & MANIS????) sungguh pengorbanan kalian begitu luar biasa dan berjasa berada di garda paling depan Abang berdoa semoga Allah selalu melindungi kalian amin ??
1,Apakah ada cara yg lain utk Org yg punya riwayat penyakit..Justru mereka lbh butuh perlindungan krna kondisinya lemah dan mudah tertular virus
1,Pemerintah sudah berusaha semaksimal mungkin memutus mata rantai virus bahkan sampai geram menangani pandemi ini...Tinggal kitanya sebagai masyarakat mari kita bantu pemerintah kita. Jangan saling menyalahkan! Dimulai dari diri kita sendiri jaga kesehatan
